ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Skill Moves,Position,Joined,Height,Weight,release_c,Age_Group
199451,w. ben yedder,27,france,82,82,sevilla fc,23500.0,28,right,2.0,4.0,rs,2016,5.583333333,150.0,49400.0,20-30
199503,g. xhaka,25,switzerland,81,84,arsenal,22000.0,115,left,3.0,3.0,ldm,2016,6.083333333,181.0,43500.0,20-30
199504,t. xhaka,27,albania,73,75,fc basel 1893,3900.0,19,right,,3.0,ldm,2010,5.666666667,159.0,6200.0,20-30
199556,m. verratti,25,italy,86,89,paris saint-germain,55000.0,135,right,3.0,4.0,lcm,2012,5.416666667,132.0,105900.0,20-30
199561,nolito,31,spain,79,79,sevilla fc,11000.0,21,right,3.0,4.0,lm,2017,5.75,159.0,23100.0,30-36
199564,sergi roberto,26,spain,83,86,fc barcelona,26500.0,170,right,3.0,4.0,rb,2013,5.833333333,150.0,56300.0,20-30
199572,c. deac,32,romania,70,70,,,0,left,1.0,3.0,cm,2016,5.833333333,163.0,4585.060806,30-36
199577,sergi gómez,26,spain,78,83,sevilla fc,11500.0,17,right,1.0,2.0,lcb,2018,6.083333333,170.0,25000.0,20-30
199594,paco montañés,31,spain,71,71,cd tenerife,2100.0,7,right,1.0,3.0,lm,2017,5.666666667,161.0,3300.0,30-36
199620,s. payne,26,england,65,65,bristol rovers,600.0,3,right,1.0,3.0,rs,2018,5.916666667,163.0,1100.0,20-30
199633,m. lowton,29,england,77,77,burnley,6500.0,50,right,1.0,2.0,rb,2015,5.916666667,172.0,12400.0,20-30
199767,m. van ginkel,25,netherlands,79,80,chelsea,14500.0,98,right,2.0,3.0,cm,2013,6.083333333,181.0,27900.0,20-30
199792,a. christiansen,28,denmark,73,73,malmö ff,4000.0,7,right,1.0,3.0,rcm,2018,5.75,165.0,5200.0,20-30
199845,f. acerbi,30,italy,83,83,lazio,19000.0,64,left,2.0,3.0,cb,2018,6.333333333,194.0,32300.0,20-30
199915,l. dunk,26,england,78,81,brighton & hove albion,11000.0,46,right,1.0,2.0,lcb,2010,6.333333333,194.0,21700.0,20-30
199917,j. forster-caskey,24,england,67,74,charlton athletic,1100.0,4,left,1.0,3.0,cm,2017,5.833333333,141.0,2100.0,20-30
199940,j. cuevas,30,argentina,72,72,cd everton de viña del mar,2900.0,4,left,1.0,3.0,rw,2017,5.25,139.0,4000.0,20-30
199960,j. paterson,26,england,71,72,bristol city,2800.0,26,right,1.0,3.0,lm,2016,5.75,148.0,5500.0,20-30
199987,j. cillessen,29,netherlands,82,84,fc barcelona,18000.0,135,right,3.0,1.0,gk,2016,6.083333333,183.0,38300.0,20-30
200145,casemiro,26,brazil,88,90,real madrid,59500.0,285,right,3.0,2.0,cdm,2013,6.083333333,185.0,126400.0,20-30
200215,s. rode,27,germany,76,77,borussia dortmund,7500.0,40,right,2.0,3.0,cdm,2016,5.833333333,165.0,13300.0,20-30
200316,t. horn,25,germany,83,87,1. fc köln,24000.0,25,left,2.0,1.0,gk,2011,6.333333333,198.0,37800.0,20-30
200408,b. gibson,25,england,74,80,burnley,6500.0,37,left,1.0,2.0,cb,2018,6.083333333,172.0,13700.0,20-30
200454,paco alcácer,24,spain,81,85,borussia dortmund,23500.0,59,right,2.0,3.0,st,2018,5.75,159.0,41700.0,20-30
200466,v. eicher,27,germany,67,69,1. fc heidenheim 1846,625.0,4,left,1.0,1.0,gk,2017,6.25,187.0,1000.0,20-30
200466,v. eicher,27,germany,67,69,fc heidenheim 1846,625.0,4,left,1.0,1.0,gk,2017,6.25,187.0,1000.0,20-30
200478,j. hendrick,26,republic of ireland,75,77,burnley,8000.0,46,right,1.0,3.0,cm,2016,6.0,185.0,15800.0,20-30
200529,n. chadli,28,belgium,78,78,as monaco,10500.0,66,right,2.0,4.0,lm,2018,6.166666667,187.0,20000.0,20-30
200610,k. volland,25,germany,81,83,bayer 04 leverkusen,22000.0,76,left,2.0,3.0,st,2016,5.833333333,187.0,39100.0,20-30
200630,j. forrest,26,scotland,76,76,celtic,8500.0,48,right,1.0,4.0,rm,2009,5.75,170.0,15300.0,20-30
200647,j. iličić,30,slovenia,81,81,atalanta,17000.0,41,left,3.0,4.0,cam,2017,6.25,174.0,28900.0,20-30
200714,h. hope,24,barbados,60,65,carlisle united,280.0,2,right,1.0,2.0,ls,2017,5.833333333,168.0,511.0,20-30
200724,nacho fernández,28,spain,83,85,real madrid,24500.0,180,right,2.0,2.0,cb,2010,5.916666667,168.0,52100.0,20-30
200752,juan jesus,27,brazil,77,77,roma,7500.0,51,left,2.0,2.0,cb,2012,6.083333333,183.0,12800.0,20-30
200841,c. jenkinson,26,england,69,71,arsenal,1000.0,34,right,2.0,3.0,rb,2011,6.083333333,170.0,2000.0,20-30
200888,danilo pereira,26,portugal,83,86,fc porto,27000.0,21,right,3.0,3.0,cdm,2015,6.166666667,183.0,56000.0,20-30
200911,b. stancu,31,romania,73,73,bursaspor,3600.0,16,right,1.0,3.0,st,2017,6.0,165.0,7200.0,30-36
200930,l. tremolada,26,italy,70,71,brescia,2100.0,3,left,1.0,3.0,cam,2018,6.083333333,172.0,3400.0,20-30
200953,c. hemlein,27,germany,66,66,1. fc kaiserslautern,675.0,2,right,1.0,3.0,rm,2018,5.916666667,174.0,979.0,20-30
200954,d. thomalla,25,germany,66,69,1. fc heidenheim 1846,825.0,4,right,1.0,3.0,st,2016,6.083333333,165.0,1300.0,20-30
201013,l. teodorczyk,27,poland,76,77,udinese,9000.0,28,right,2.0,3.0,st,2018,6.166666667,190.0,16900.0,20-30
201025,g. bussmann,27,france,73,73,1. fsv mainz 05,3300.0,20,left,1.0,2.0,lb,2015,6.0,174.0,5900.0,20-30
201042,d. sidibé,25,france,79,80,as monaco,12000.0,61,right,2.0,3.0,rb,2016,6.0,179.0,23700.0,20-30
201122,t. kalas,25,czech republic,72,76,bristol city,3400.0,26,right,1.0,2.0,lcb,2010,6.0,176.0,6700.0,20-30
201139,i. strinić,30,croatia,74,74,milan,4100.0,56,left,2.0,3.0,lb,2018,6.083333333,172.0,6900.0,20-30
201144,m. badelj,29,croatia,80,80,lazio,11500.0,53,right,2.0,3.0,cdm,2018,6.083333333,176.0,19600.0,20-30
201153,morata,25,spain,82,85,chelsea,28500.0,135,right,3.0,3.0,st,2017,6.166666667,187.0,54900.0,20-30
201155,r. morrison,25,england,76,79,lazio,9500.0,40,right,1.0,3.0,cam,2015,5.75,157.0,16900.0,20-30
201179,a. donnarumma,27,italy,66,67,milan,500.0,15,right,1.0,1.0,gk,2017,6.333333333,212.0,888.0,20-30
201212,a. thompson,25,northern ireland,65,68,bury,575.0,4,right,1.0,2.0,cb,2017,6.0,172.0,1000.0,20-30
201219,d. giorico,26,italy,64,66,carpi,525.0,1,right,1.0,3.0,cm,2017,5.833333333,154.0,853.0,20-30
201266,k. kusk,26,denmark,72,72,aalborg bk,3300.0,11,left,1.0,3.0,rm,2018,5.916666667,148.0,4200.0,20-30
201290,r. žulj,26,austria,72,74,1. fc union berlin,3800.0,25,right,1.0,3.0,cf,2016,6.166666667,196.0,4585.060806,20-30
201342,f. sørensen,26,denmark,73,76,1. fc köln,4200.0,16,right,1.0,2.0,cb,2015,6.333333333,194.0,6500.0,20-30
201346,l. boyce,27,northern ireland,70,71,burton albion,2100.0,7,right,1.0,3.0,st,2017,6.0,165.0,3800.0,20-30
201374,fernández,28,spain,69,69,córdoba cf,825.0,5,right,1.0,2.0,rb,2017,5.583333333,143.0,1300.0,20-30
201399,m. icardi,25,argentina,87,90,inter,64500.0,130,right,3.0,3.0,st,2013,5.916666667,165.0,114500.0,20-30
201400,rafinha,25,brazil,82,87,fc barcelona,29500.0,165,left,2.0,4.0,cam,2013,5.75,157.0,62700.0,20-30
201401,campabadal,25,spain,68,73,cd lugo,975.0,4,right,1.0,2.0,rb,2017,6.0,170.0,1600.0,20-30
201510,l. kurzawa,25,france,79,82,paris saint-germain,13000.0,68,left,2.0,4.0,lb,2015,6.0,168.0,25000.0,20-30
201535,r. varane,25,france,86,91,real madrid,50000.0,210,right,3.0,2.0,rcb,2011,6.25,179.0,106300.0,20-30
201572,m. korhut,29,hungary,71,71,,,0,left,1.0,3.0,lb,2016,5.916666667,168.0,4585.060806,20-30
201621,b. baráth,26,hungary,67,69,,,0,right,1.0,2.0,rb,2016,6.166666667,165.0,4585.060806,20-30
201698,m. pátkai,30,hungary,70,70,,,0,right,1.0,3.0,cdm,2016,5.666666667,141.0,4585.060806,20-30
201707,a. fiola,28,hungary,72,72,,,0,right,1.0,2.0,rb,2016,6.0,154.0,4585.060806,20-30
201714,d. böde,31,hungary,70,70,,,0,right,1.0,2.0,st,2016,6.25,187.0,4585.060806,30-36
201751,i. kovács,26,hungary,73,74,,,0,right,1.0,3.0,cam,2016,5.666666667,143.0,4585.060806,20-30
201862,m. rojo,28,argentina,79,79,manchester united,10000.0,115,left,3.0,3.0,cb,2014,6.166666667,176.0,18500.0,20-30
201884,r. brady,26,republic of ireland,77,78,burnley,10500.0,52,left,1.0,4.0,lwb,2017,5.833333333,170.0,20700.0,20-30
201886,s. xulu,26,south africa,68,70,,,0,right,1.0,2.0,cb,2016,6.166666667,168.0,4585.060806,20-30
201893,recio,27,spain,76,79,cd leganés,8000.0,26,right,1.0,3.0,cm,2018,6.0,163.0,3800.0,20-30
201921,n. ajose,26,england,64,64,charlton athletic,500.0,3,right,1.0,2.0,st,2016,5.666666667,172.0,875.0,20-30
201925,k. kraus,25,germany,69,72,1. fc kaiserslautern,1100.0,3,right,1.0,2.0,rcb,2018,6.25,201.0,1700.0,20-30
201936,kim jin hyeon,30,korea republic,69,69,cerezo osaka,675.0,3,right,1.0,1.0,gk,2009,6.333333333,172.0,844.0,20-30
201942,roberto firmino,26,brazil,86,87,liverpool,53000.0,195,right,3.0,4.0,cam,2015,5.916666667,168.0,104700.0,20-30
201986,r. atassi,27,morocco,64,67,as béziers,450.0,1,left,1.0,2.0,lcb,2013,6.0,179.0,821.0,20-30
202024,r. freuler,26,switzerland,76,77,atalanta,9000.0,26,right,2.0,3.0,rdm,2016,5.916666667,170.0,16000.0,20-30
202084,e. jelenič,25,slovenia,69,70,carpi,1200.0,2,right,1.0,3.0,rm,2017,5.916666667,163.0,2000.0,20-30
202125,j. bonham,24,republic of ireland,61,67,bristol rovers,250.0,4,right,1.0,1.0,gk,2016,6.333333333,209.0,4585.060806,20-30
202161,f. concas,31,italy,67,67,carpi,675.0,2,right,1.0,3.0,rm,2016,5.833333333,137.0,1000.0,30-36
202166,j. draxler,24,germany,83,86,paris saint-germain,32500.0,91,right,3.0,4.0,cm,2017,6.166666667,170.0,62600.0,20-30
202207,g. ivanov,30,bulgaria,64,64,,,0,right,1.0,2.0,cam,2016,5.833333333,154.0,4585.060806,20-30
202225,b. añor,30,venezuela,64,64,,,0,left,1.0,3.0,lm,2016,5.916666667,161.0,4585.060806,20-30
202271,a. gogia,26,germany,71,72,1. fc union berlin,2800.0,21,right,1.0,4.0,rw,2017,5.833333333,159.0,4700.0,20-30
202276,s. zoller,27,germany,73,73,1. fc köln,4300.0,19,right,1.0,3.0,st,2014,5.833333333,154.0,6400.0,20-30
202371,t. meunier,26,belgium,82,83,paris saint-germain,21000.0,87,right,2.0,3.0,rm,2016,6.25,198.0,40400.0,20-30
202410,serantes,28,spain,75,77,cd leganés,5500.0,21,right,1.0,1.0,gk,2015,6.0,159.0,12000.0,20-30
202482,a. rodman,31,england,65,65,bristol rovers,475.0,3,right,1.0,3.0,rm,2018,6.166666667,176.0,831.0,30-36
202489,d. bisoli,24,italy,69,73,brescia,1300.0,2,right,1.0,3.0,cam,2017,5.916666667,159.0,2200.0,20-30
202493,aleix vidal,28,spain,77,77,sevilla fc,7000.0,17,right,2.0,4.0,rb,2018,5.833333333,154.0,14700.0,20-30
202515,jesé,25,spain,76,79,paris saint-germain,9500.0,59,right,2.0,4.0,lm,2016,5.833333333,159.0,18300.0,20-30
202539,l. griffiths,27,scotland,74,74,celtic,6000.0,46,left,1.0,3.0,st,2014,5.75,170.0,10800.0,20-30
202630,a. kochenkov,31,russia,68,68,lokomotiv moscow,550.0,1,right,1.0,1.0,gk,2015,6.416666667,183.0,1200.0,30-36
202651,suso,24,spain,83,86,milan,33000.0,115,left,3.0,4.0,rw,2015,5.75,154.0,58600.0,20-30
202652,r. sterling,23,england,86,89,manchester city,56500.0,195,right,3.0,4.0,rw,2015,5.583333333,152.0,108800.0,20-30
202676,a. taggart,25,australia,68,71,brisbane roar,1100.0,3,right,1.0,3.0,st,2018,6.0,152.0,1500.0,20-30
202695,j. tarkowski,25,england,80,83,burnley,15500.0,56,right,1.0,2.0,rcb,2016,6.333333333,179.0,30600.0,20-30
202728,d. bowles,26,australia,64,65,brisbane roar,450.0,2,right,1.0,2.0,cb,2014,6.166666667,185.0,596.0,20-30
202756,n. bodurov,32,bulgaria,69,69,,,0,right,1.0,2.0,lcb,2016,5.916666667,163.0,4585.060806,30-36
202811,e. martínez,25,argentina,72,77,arsenal,3000.0,40,right,1.0,1.0,gk,2010,6.333333333,187.0,5800.0,20-30
202841,j. carroll,26,republic of ireland,60,61,cambridge united,200.0,2,left,1.0,2.0,lb,2017,6.0,172.0,365.0,20-30
202855,tan long,30,china pr,68,68,changchun yatai fc,850.0,5,right,1.0,3.0,lm,2017,6.083333333,165.0,1800.0,20-30
202857,k. bellarabi,28,germany,81,81,bayer 04 leverkusen,18000.0,76,right,3.0,4.0,rm,2011,6.0,179.0,30600.0,20-30
202873,k. müller,27,germany,71,72,1. fc heidenheim 1846,1800.0,7,right,1.0,1.0,gk,2015,6.25,198.0,3000.0,20-30
202884,l. spinazzola,25,italy,77,80,juventus,11000.0,80,right,2.0,3.0,lm,2010,6.083333333,165.0,19000.0,20-30
202915,quintanilla,27,spain,67,69,córdoba cf,750.0,3,right,1.0,2.0,rcb,2018,6.0,174.0,1200.0,20-30
203038,lucas piazon,24,brazil,72,77,chelsea,4200.0,55,right,1.0,3.0,rw,2012,6.0,161.0,8000.0,20-30
203145,g. taft,24,england,61,63,cambridge united,260.0,2,left,1.0,2.0,lcb,2018,6.25,163.0,475.0,20-30
203173,noguera,28,spain,69,69,cd numancia,1100.0,6,right,1.0,3.0,rm,2018,5.75,159.0,1700.0,20-30
203216,héctor,27,spain,69,70,cd tenerife,975.0,5,left,1.0,3.0,lb,2018,5.583333333,150.0,1600.0,20-30
203239,caio secco,27,brazil,73,75,cd feirense,3200.0,8,right,1.0,1.0,gk,2017,6.333333333,194.0,7000.0,20-30
203297,cidinho,25,brazil,64,69,as béziers,600.0,1,right,1.0,3.0,cam,2017,5.583333333,139.0,1100.0,20-30
203316,a. smith,25,england,63,65,bristol rovers,325.0,2,right,1.0,1.0,gk,2017,6.166666667,154.0,593.0,20-30
203376,v. van dijk,26,netherlands,86,88,liverpool,44500.0,165,right,3.0,2.0,lcb,2018,6.333333333,203.0,87900.0,20-30
203486,t. hazard,25,belgium,81,83,borussia mönchengladbach,21500.0,40,right,2.0,4.0,rw,2015,5.75,152.0,38200.0,20-30
203502,b. reid,25,england,73,78,cardiff city,5500.0,37,right,1.0,3.0,st,2018,5.583333333,150.0,11400.0,20-30
203551,a. florenzi,27,italy,82,83,roma,20500.0,73,right,3.0,4.0,rb,2010,5.666666667,148.0,36400.0,20-30
203574,j. stones,24,england,83,87,manchester city,28500.0,125,right,2.0,3.0,rcb,2016,6.166666667,154.0,54900.0,20-30
203590,f. hübner,27,germany,72,74,1. fc union berlin,3000.0,20,right,1.0,2.0,lcb,2018,6.333333333,185.0,5100.0,20-30
203594,h. kekana,33,south africa,69,69,,,0,right,1.0,3.0,cdm,2016,5.75,161.0,4585.060806,30-36
203629,a. erokhin,28,russia,74,74,,,0,right,1.0,3.0,cm,2016,6.416666667,174.0,4585.060806,20-30
203668,a. donnarumma,27,italy,75,75,brescia,7000.0,6,right,1.0,3.0,ls,2018,5.916666667,165.0,10900.0,20-30
203725,v. misidjan,24,netherlands,74,77,1. fc nürnberg,7000.0,20,right,1.0,3.0,rm,2018,5.666666667,134.0,13100.0,20-30
203747,héctor bellerín,23,spain,80,85,arsenal,16500.0,85,right,3.0,3.0,rb,2014,5.833333333,163.0,32600.0,20-30
203795,b. romo,29,chile,67,67,cd antofagasta,600.0,2,right,1.0,2.0,lcb,2017,6.083333333,190.0,810.0,20-30
203841,n. pope,26,england,80,83,burnley,13000.0,48,right,1.0,1.0,gk,2016,6.583333333,168.0,25700.0,20-30
203859,l. aveldaño,32,argentina,68,68,cd tenerife,525.0,4,right,1.0,2.0,cb,2017,6.083333333,181.0,840.0,30-36
203863,l. fariña,27,argentina,68,68,cd aves,950.0,5,right,1.0,4.0,cam,2017,5.833333333,159.0,2000.0,20-30
203890,s. vrsaljko,26,croatia,81,84,inter,18000.0,57,right,2.0,3.0,rb,2016,5.916666667,168.0,4585.060806,20-30
203898,k. rimane,27,france,64,66,paris saint-germain,450.0,12,right,1.0,2.0,cb,2014,5.916666667,174.0,866.0,20-30
203910,a. knockaert,26,france,76,76,brighton & hove albion,8500.0,44,left,1.0,4.0,rm,2016,5.666666667,152.0,16200.0,20-30
204007,t. nichols,24,england,60,62,bristol rovers,260.0,2,right,1.0,2.0,ls,2017,5.833333333,165.0,475.0,20-30
204024,c. kramer,27,germany,81,82,borussia mönchengladbach,17000.0,35,right,2.0,3.0,cdm,2016,6.25,168.0,30200.0,20-30
204050,s. vergini,29,argentina,70,70,bursaspor,1400.0,10,right,1.0,2.0,cb,2018,6.25,183.0,2800.0,20-30
204062,d. keet,28,south africa,70,71,,,0,left,1.0,1.0,gk,2016,6.0,170.0,4585.060806,20-30
204120,t. vaclík,29,czech republic,80,81,sevilla fc,11500.0,17,right,1.0,1.0,gk,2018,6.166666667,187.0,25000.0,20-30
204156,s. sanogo,29,ivory coast,76,76,bsc young boys,6000.0,22,left,1.0,3.0,lcm,2014,6.0,179.0,9000.0,20-30
204213,i. latovlevici,32,romania,71,71,bursaspor,1300.0,11,left,1.0,3.0,lm,2018,5.75,163.0,2600.0,30-36
204234,edgar badía,26,spain,73,77,cf reus deportiu,3600.0,6,right,1.0,1.0,gk,2016,5.916666667,174.0,5900.0,20-30
204248,c. gameiro,25,australia,62,67,central coast mariners,400.0,1,right,1.0,2.0,st,2018,5.833333333,148.0,530.0,20-30
204277,roque mesa,29,spain,79,79,sevilla fc,10000.0,20,right,2.0,3.0,cdm,2018,5.583333333,163.0,21000.0,20-30
204280,cristian herrera,27,spain,72,73,cd lugo,3600.0,8,left,1.0,3.0,ls,2017,6.166666667,187.0,6100.0,20-30
204341,luís neto,30,portugal,77,77,,,0,right,1.0,2.0,cb,2016,6.166666667,157.0,4585.060806,20-30
204347,bernardo,24,spain,71,78,cd lugo,2800.0,5,right,1.0,2.0,cb,2017,6.25,187.0,5100.0,20-30
204366,j. locadia,24,netherlands,75,79,brighton & hove albion,9000.0,40,right,1.0,3.0,st,2018,6.083333333,192.0,17800.0,20-30
204420,j. sternberg,25,germany,65,67,1. fc kaiserslautern,550.0,2,left,1.0,3.0,lb,2018,6.0,170.0,839.0,20-30
204426,j. melling,23,australia,61,63,central coast mariners,260.0,1,right,1.0,2.0,cdm,2018,5.75,157.0,345.0,20-30
204450,p. diamanka,28,senegal,74,74,cd numancia,4600.0,10,right,1.0,3.0,rcm,2017,6.0,159.0,7300.0,20-30
204464,j. ralls,24,england,74,79,cardiff city,7500.0,34,left,1.0,3.0,rcm,2011,5.833333333,154.0,15600.0,20-30
204474,dani nieto,27,spain,69,69,cd numancia,1100.0,6,left,1.0,3.0,rm,2017,5.666666667,132.0,1800.0,20-30
204485,r. mahrez,27,algeria,85,85,manchester city,40500.0,205,left,3.0,5.0,rw,2018,5.833333333,148.0,74900.0,20-30
204496,p. bauer,25,germany,70,74,charlton athletic,1900.0,7,right,1.0,2.0,rcb,2015,6.333333333,194.0,3500.0,20-30
204501,d. leadbitter,27,england,60,60,bristol rovers,170.0,2,right,1.0,2.0,rb,2014,6.0,168.0,298.0,20-30
204676,gus ledes,25,portugal,70,73,cf reus deportiu,1900.0,5,left,1.0,3.0,cdm,2017,5.666666667,154.0,3000.0,20-30
204731,joãozinho,28,portugal,69,69,cd tondela,825.0,3,left,1.0,3.0,lb,2017,6.083333333,159.0,1700.0,20-30
204737,salvador agra,26,portugal,70,70,cádiz cf,1900.0,7,right,1.0,3.0,rm,2016,5.416666667,134.0,4585.060806,20-30
204760,c. taylor,24,england,74,78,burnley,6000.0,33,left,1.0,3.0,lb,2017,6.083333333,154.0,11900.0,20-30
204823,nildo petrolina,32,brazil,73,73,cd aves,3100.0,12,left,1.0,3.0,lw,2017,5.75,134.0,6500.0,30-36
204849,m. bueno,24,mexico,68,75,cd everton de viña del mar,1300.0,11,right,1.0,3.0,st,2016,6.0,159.0,4585.060806,20-30
204876,clerc,26,spain,70,73,ca osasuna,1800.0,6,left,1.0,3.0,lb,2016,6.0,152.0,3000.0,20-30
204884,b. mendy,23,france,81,86,manchester city,20000.0,105,left,2.0,3.0,lb,2017,6.083333333,187.0,38500.0,20-30
204939,o. petrák,26,czech republic,70,73,1. fc nürnberg,1800.0,12,right,1.0,3.0,cdm,2014,6.083333333,174.0,3500.0,20-30
204963,carvajal,26,spain,84,87,real madrid,31500.0,185,right,3.0,3.0,rb,2013,5.666666667,161.0,66900.0,20-30
205069,bernat,25,spain,76,77,paris saint-germain,7500.0,54,left,2.0,4.0,lb,2018,5.583333333,148.0,14400.0,20-30
205145,s. fraser,23,scotland,60,69,burton albion,325.0,2,left,1.0,2.0,lcm,2018,6.0,152.0,634.0,20-30
205158,guillermo,25,spain,71,76,cd numancia,3200.0,8,right,1.0,3.0,st,2017,5.916666667,163.0,5300.0,20-30
205192,denis suárez,24,spain,79,86,fc barcelona,17500.0,120,right,2.0,3.0,cm,2016,5.75,152.0,39400.0,20-30
205194,ewerton,29,brazil,74,74,1. fc nürnberg,4400.0,20,left,2.0,2.0,cb,2017,6.166666667,196.0,7900.0,20-30
205210,o. lewicki,25,sweden,72,75,malmö ff,3300.0,5,right,1.0,2.0,lcm,2015,5.583333333,150.0,4500.0,20-30
205211,m. borjan,30,canada,73,73,,,0,right,1.0,1.0,gk,2016,6.416666667,185.0,4585.060806,20-30
205216,sérgio marakis,26,portugal,67,69,cd nacional,775.0,4,right,1.0,2.0,cdm,2018,5.833333333,168.0,1700.0,20-30
205243,m. wagué,27,mali,73,75,udinese,3900.0,19,right,1.0,2.0,cb,2017,6.25,192.0,7300.0,20-30
205361,l. o'neil,24,england,60,61,cambridge united,210.0,2,right,1.0,2.0,cdm,2017,5.916666667,176.0,383.0,20-30
205402,j. boëtius,24,netherlands,74,78,1. fsv mainz 05,7500.0,22,right,1.0,4.0,cam,2018,5.833333333,168.0,14100.0,20-30
205452,a. rüdiger,25,germany,82,84,chelsea,22500.0,110,right,2.0,2.0,cb,2017,6.25,187.0,43300.0,20-30
205469,s. kverkvelia,26,georgia,76,80,lokomotiv moscow,8500.0,1,right,1.0,2.0,cb,2017,6.416666667,192.0,18500.0,20-30
205496,nicolas,30,brazil,69,69,udinese,675.0,2,right,1.0,1.0,gk,2016,6.25,187.0,4585.060806,20-30
205498,jorginho,26,italy,84,87,chelsea,,155,right,2.0,3.0,cm,2018,5.916666667,148.0,73200.0,20-30
205553,l. ceppitelli,28,italy,72,73,cagliari,2800.0,21,right,1.0,2.0,lcb,2014,6.166666667,183.0,5000.0,20-30
205566,alberto moreno,25,spain,77,79,liverpool,9000.0,76,left,2.0,3.0,lb,2014,5.583333333,143.0,17800.0,20-30
205600,s. umtiti,24,france,87,92,fc barcelona,57000.0,205,left,3.0,2.0,cb,2016,6.0,165.0,121100.0,20-30
205633,l. castro,29,argentina,78,78,cagliari,10000.0,36,right,2.0,4.0,cm,2018,6.0,172.0,17000.0,20-30
205659,a. cragno,24,italy,78,84,cagliari,10500.0,21,right,1.0,1.0,gk,2014,6.0,172.0,20000.0,20-30
205674,fran carbia,26,spain,68,69,cf reus deportiu,1100.0,4,right,1.0,3.0,rm,2013,5.666666667,148.0,1700.0,20-30
205720,a. longhi,29,italy,65,65,brescia,400.0,1,left,1.0,2.0,lb,2017,5.916666667,170.0,620.0,20-30
205753,e. salli,25,cameroon,69,70,1. fc nürnberg,1200.0,11,right,1.0,4.0,lm,2016,5.583333333,157.0,2300.0,20-30
205846,david bruno,26,portugal,67,70,cd tondela,775.0,2,right,1.0,2.0,rb,2017,5.75,159.0,1700.0,20-30
205850,l. pavoletti,29,italy,78,78,cagliari,10500.0,39,right,2.0,3.0,rs,2018,6.166666667,187.0,17900.0,20-30
205868,r. kirilov,26,bulgaria,65,66,,,0,right,1.0,3.0,lw,2016,5.583333333,132.0,4585.060806,20-30
205894,p. iliev,26,bulgaria,68,72,,,0,right,1.0,1.0,gk,2016,6.0,152.0,4585.060806,20-30
205985,i. kiese thelin,26,sweden,72,74,bayer 04 leverkusen,3800.0,16,right,1.0,3.0,st,2016,6.166666667,181.0,4585.060806,20-30
205988,l. shaw,22,england,80,85,manchester united,16500.0,96,left,2.0,3.0,lb,2014,5.916666667,165.0,31800.0,20-30
206018,i. vetokele,26,angola,67,69,charlton athletic,925.0,5,right,1.0,3.0,st,2014,5.666666667,163.0,1700.0,20-30
206032,pol,26,spain,64,67,cf reus deportiu,400.0,2,right,1.0,1.0,gk,2018,6.25,176.0,650.0,20-30
206058,m. de sciglio,25,italy,78,81,juventus,10500.0,78,right,2.0,3.0,rb,2017,6.0,172.0,18100.0,20-30
206083,j. murphy,23,england,70,77,cardiff city,2500.0,21,right,1.0,3.0,lm,2018,5.666666667,148.0,5500.0,20-30
206098,patric,25,spain,72,75,lazio,3200.0,26,right,1.0,2.0,rb,2015,6.0,159.0,5700.0,20-30
206113,s. gnabry,22,germany,83,88,fc bayern münchen,34500.0,85,right,2.0,4.0,st,2017,5.75,165.0,59500.0,20-30
206134,d. cole,23,england,66,73,burton albion,925.0,14,right,1.0,2.0,st,2016,6.083333333,161.0,4585.060806,20-30
206147,m. antonsson,27,sweden,71,72,malmö ff,2800.0,6,right,1.0,3.0,ls,2018,6.0,176.0,3800.0,20-30
206159,s. sabelli,25,italy,68,71,brescia,925.0,2,right,1.0,2.0,rb,2018,5.916666667,163.0,1500.0,20-30
206317,n. bitton,26,israel,71,72,celtic,2300.0,28,right,1.0,3.0,cdm,2013,6.333333333,185.0,4300.0,20-30
206379,h. halldórsson,34,iceland,69,69,,,0,right,1.0,1.0,gk,2016,6.333333333,194.0,4585.060806,30-36
206435,a. giannou,28,australia,69,69,,,0,right,1.0,3.0,st,2016,6.083333333,174.0,4585.060806,20-30
206467,a. plea,25,france,81,83,borussia mönchengladbach,22000.0,40,right,2.0,4.0,lw,2018,5.916666667,174.0,39100.0,20-30
206517,j. grealish,22,england,76,84,aston villa,11500.0,18,right,1.0,4.0,lcm,2012,5.75,150.0,24200.0,20-30
